docname,pre,keyword,post,id,date,id_day
text172,"concentrated . , but our defense holds on . it's indescribably difficult there . and",i am grateful to,"all those who withstand this onslaught of the occupiers . , we work every day",172,2022-05-28,1
text173,", andriivskyi , podil , volodymyrska , reytarska , lypky and khreshchatyk . . .",i am grateful to,everyone who made sure that the occupiers would never have a place here in kyiv,173,2022-05-29,1
text173,"more modern weapons to defend our land , to defend our people . , and",i am grateful to,everyone who defends severodonetsk and demonstrates to the occupiers that peace will still be ours,173,2022-05-29,1
text174,"be no compromises at the expense of our territorial integrity , our sovereignty ! ,",i am grateful to,everyone who promotes the sixth sanctions package and tries to make it effective . however,174,2022-05-30,1
text175,"meeting of the european council . in particular , to discuss this issue . ,",i am grateful to,"charles michel , president of the european council , for supporting the interests of ukraine",175,2022-05-30,2
text175,"some other settlements remain key targets for the occupiers in this direction . , and",i am grateful to,"all our defenders who , despite the technical and sometimes quantitative advantage of the occupiers",175,2022-05-30,2
text176,". , european countries have agreed to significantly limit oil imports from russia . and",i am grateful to,everyone who worked to reach this agreement . the practical result is minus tens of,176,2022-05-31,1
text176,discussed further sanctions policy of the european union with president of slovakia zuzana čaputová .,i am grateful to,"her , a true friend of ukraine , for today's visit to kyiv , for",176,2022-05-31,1
text178,"free , open , united and able to be strong in diversity . , and",i am grateful to,you for the fact that the grand duchy is truly defending freedom with us .,178,2022-06-02,2
text180,"will really help save the lives of our people and protect our land . ,",i am grateful to,"president biden , all our american friends , and the people of the united states",180,2022-06-02,4
text180,"status for ukraine . we are very much looking forward to it . , and",i am grateful to,"all those who have already spoken in support of our state , in support of",180,2022-06-02,4
text184,heroes hold their positions and do everything to inflict maximum losses on the enemy .,i am grateful to,each of our defenders who are approaching the day when russia will have to leave,184,2022-06-04,3
text187,"key current dangers , especially in donbas and in the southern regions of ukraine .",i am grateful to,prime minister boris johnson for fully understanding our needs and for his willingness to provide,187,2022-06-06,2
text187,for ukraine . this is a mandatory topic for each of my negotiations . and,i am grateful to,our partners who act quickly and do not postpone their decisions . i am grateful,187,2022-06-06,2
text187,am grateful to our partners who act quickly and do not postpone their decisions .,i am grateful to,"poland . , the issue of candidate status for ukraine was also discussed with andrzej",187,2022-06-06,2
text187,we do everything for the defense in the zaporizhzhia and mykolaiv directions as well .,i am grateful to,"everyone who endures the strong pressure of the occupiers and defends our state . ,",187,2022-06-06,2
text188,than one and a half billion hryvnias have been raised with its help . and,i am grateful to,"everyone who contributed to its creation , to its work . , today , elina",188,2022-06-07,1
text190,"and of course - new matches of world-class teams at the donbas arena . ,",i am grateful to,"president of poland andrzej duda , a friend of all ukrainians , for the fact",190,2022-06-08,2
text190,"battle , very difficult . probably one of the most difficult throughout this war .",i am grateful to,"everyone who defends this direction . in many ways , the fate of our donbas",190,2022-06-08,2
text191,"covid-19 ? why do some people learn nothing even from blood and death ? ,",i am grateful to,"president biden for uniting the free world when the russian threat arose . , today",191,2022-06-09,1
text192,"geopolitics when they don't want to admit that they are giving up values . ,",i am grateful to,you for remaining principled . for the fact that you are really willing to defend,192,2022-06-09,2
text193,", should realize that there will be no more shadow in the country . ,",i am grateful to,"our communication workers , who today resumed television broadcasting in kharkiv after the morning shelling",193,2022-06-09,3
text193,", liberating our land . we are keeping defense in the mykolaiv direction . ,",i am grateful to,all our defenders who made this possible . thanks to which we have endured 106,193,2022-06-09,3
text196,"but also to its own future - the future of the european project . ,",i am grateful to,"the british government , the world bank and the government of canada for new steps",196,2022-06-11,1
text197,"of russia - at a truly global level . , ladies and gentlemen ! ,",i am grateful to,you for supporting ukraine . i am grateful to you for your attention to our,197,2022-06-11,2
text197,", ladies and gentlemen ! , i am grateful to you for supporting ukraine .",i am grateful to,you for your attention to our state . but remember that this support and attention,197,2022-06-11,2
text200,"representatives of 57 countries gathered for a special event of solidarity with ukraine , and",i am grateful to,them - to each and everyone - for that . and as a result of,200,2022-06-12,2
text200,"significant . and i believe that there will be good news for ukraine . ,",i am grateful to,"all who defend our state ! , eternal memory to all who gave their lives",200,2022-06-12,2
text204,"you shelter our forcibly displaced persons . we appreciate it , it's truly historical .",i am grateful to,"you for this personally and on behalf of every ukrainian . , i was thinking",204,2022-06-15,1
text204,"break any of the european nations , let alone europe as a whole . ,",i am grateful to,"you for the sincere and full support of our people , our ukrainian temporarily displaced",204,2022-06-15,1
text206,"must be exactly as ukraine sees them . as our people see them . ,",i am grateful to,"italy for its principled political support , macro-financial and defense assistance . historically we now",206,2022-06-16,1
text206,"and i am sure we can do a lot more for our nations . ,",i am grateful to,"romania for the defense assistance and assistance in the transit of our goods , including",206,2022-06-16,1
text207,place shortly . i sincerely wish it will be successful for your states . and,i am grateful to,"you for the support of ukraine that you provide at various levels , so that",207,2022-06-17,1
text207,", we need a positive answer – to our and your european perspective . and",i am grateful to,"you for working together on such an answer . , i wish us all success",207,2022-06-17,1
text208,spoke with european council president charles michel . we are coordinating our steps . and,i am grateful to,charles for feeling the historical significance of these processes for both ukraine and the future,208,2022-06-17,2
text208,. we discussed the situation on the frontline and ways to achieve our victory .,i am grateful to,"boris for his leadership in supporting ukraine , including with weapons . i am also",208,2022-06-17,2
text208,"managed to liberate “ tayra ” , ukrainian paramedic yulia payevska , from captivity .",i am grateful to,"everyone who worked for this result . "" tayra "" is already home . we",208,2022-06-17,2
text209,in our people . i am proud of all those who defend the state !,i am grateful to,"everyone who saves people ! , glory to ukraine !",209,2022-06-19,1
text210,like that . they are holding on . our army is holding on . and,i am grateful to,"everyone whose strength today means our victory tomorrow . , eternal glory to everyone who",210,2022-06-19,2
text211,", i am also grateful for the invitation , mr . president levits ! ,",i am grateful to,"you and i have the honor to address all present today . , i will",211,2022-06-20,1
text213,"i talked about today . , and i urge you - be active ! ,",i am grateful to,italy for its principled position . but we need to do even more for ukraine,213,2022-06-20,3
text214,"we often criticize them , but today they did a very good job . ,",i am grateful to,all our people’s deputies who supported our european integration . i would like to note,214,2022-06-21,1
text214,unhcr goodwill ambassador who is engaged in providing assistance to displaced persons and refugees .,i am grateful to,"ben for his constant attention to the needs of ukrainians . , i met with",214,2022-06-21,1
text214,and girls are there . the occupiers receive responses to their actions against us .,i am grateful to,"the army and intelligence that provide it . , in the evening i signed another",214,2022-06-21,1
text216,visited the cities of the kyiv region that had been liberated from the occupiers .,i am grateful to,him for his sincere understanding of our people and for luxembourg's readiness to take part,216,2022-06-21,3
text217,"is bright and free , because we all stand together to protect it ! ,",i am grateful to,"all those who support us . thank you for this sincerity , amsterdam ! looking",217,2022-06-22,1
text219,"take a significant part in the post-war reconstruction of our country . , austria .",i am grateful to,"chancellor nehammer for the political and humanitarian support , for understanding the needs of ukraine",219,2022-06-23,1
text219,"to stop this devilish armada and move it beyond the borders of ukraine . ,",i am grateful to,the united states for its assistance in investigating war crimes in ukraine . i am,219,2022-06-23,1
text219,grateful to the united states for its assistance in investigating war crimes in ukraine .,i am grateful to,mr . eli rosenbaum for his willingness to join in the establishment of justice -,219,2022-06-23,1
text220,"such questions . i just don't know what to say . , of course ,",i am grateful to,"the people of israel , i am grateful to you for the sincere and emotional",220,2022-06-23,2
text220,"say . , of course , i am grateful to the people of israel ,",i am grateful to,you for the sincere and emotional support for ukrainians . i am grateful for all,220,2022-06-23,2
text220,all . for all the words that sounded in our support in your society .,i am grateful to,your great people . but we would like to get support from your government .,220,2022-06-23,2
text221,", dear charles , mrs . president of the european commission , dear ursula ,",i am grateful to,you both for the leadership that has led us all to this day . i,221,2022-06-23,3
text225,". we are free people and free countries ! and this is forever . ,",i am grateful to,the sons of georgia who are fighting against russia together with our warriors . their,225,2022-06-25,1
text230,"- many nations have already heard threats from russian officials and state propagandists . ,",i am grateful to,all the diligent and civilized states who share our position and help defend the international,230,2022-06-29,1
text231,"by the strengthening of sanctions and , of course , in the tribunal . ,",i am grateful to,everyone who defends ukraine . today i signed a new decree on awarding our heroes,231,2022-06-29,2
text233,signal to everyone in the world that ukraine will definitely withstand this war . and,i am grateful to,mr . branson for his willingness to join the post-war reconstruction of our country .,233,2022-06-29,4
text233,", the youngest is 19 . in particular , 95 azovstal defenders return home .",i am grateful to,the defense intelligence of ukraine and to everyone who worked for this result . but,233,2022-06-29,4
text234,"then the ship left - forever , and now the island is free again .",i am grateful to,"the defense intelligence of ukraine , the fighters of "" alpha "" , i am",234,2022-06-30,1
text234,"grateful to the defense intelligence of ukraine , the fighters of "" alpha "" ,",i am grateful to,"our gunners , pilots of the army aviation and air force , the command of",234,2022-06-30,1
text234,"from their reserves to hit us : the luhansk region , the donetsk region .",i am grateful to,"everyone who defends our positions in such conditions . this is true heroism . ,",234,2022-06-30,1
text234,"states announced today a new package of support for ukraine , primarily concerning defense .",i am grateful to,president biden for this assistance . soon it will get to the frontline to work,234,2022-06-30,1
text234,"become stronger over this time . the presidency of the czech republic begins , and",i am grateful to,our czech partners for the fact that they have identified the reconstruction of ukraine as,234,2022-06-30,1
text235,"is it possible without the help of austria ? i don’t think so . ,",i am grateful to,"your state for the support . , is our joint victory possible without powerful sanctions",235,2022-07-01,1
text237,"document that we are starting to move from candidate status to full membership . ,",i am grateful to,president of the european commission ursula von der leyen who expressed clear support for ukraine,237,2022-07-01,3
text237,"ukraine will be able to gain membership as energetically as we gained candidacy . ,",i am grateful to,"everyone who helps our country today , i am grateful to everyone who defends our",237,2022-07-01,3
text237,"gained candidacy . , i am grateful to everyone who helps our country today ,",i am grateful to,"everyone who defends our country . , glory to ukraine !",237,2022-07-01,3
text239,"from it . today , mr . prime minister announced a new support package .",i am grateful to,him for that . australia will also increase sanctions against russia . this is the,239,2022-07-03,1
text239,"the occupiers until we regain our entire country . ukraine will be free . ,",i am grateful to,"everyone who defends the state ! , glory to ukraine !",239,2022-07-03,1
text241,"– economic , technological , social , and most importantly , worldview . , and",i am grateful to,"the countries that have positively accepted our proposals to take patronage over regions , cities",241,2022-07-04,2
text241,"patronage over regions , cities or industries affected by the war . in particular ,",i am grateful to,denmark for its willingness to become a chief in the reconstruction of our city of,241,2022-07-04,2
text241,its willingness to become a chief in the reconstruction of our city of mykolaiv .,i am grateful to,britain for its interest in the reconstruction of the kyiv region . and in the,241,2022-07-04,2
text241,"heritage of all those who worked on reconstruction . , and , of course ,",i am grateful to,the european commission for the initiative to create a special european platform for the reconstruction,241,2022-07-04,2
text242,", about our future , about the fate of the entire ukrainian people . ,",i am grateful to,"everyone who defends our country ! , glory to ukraine !",242,2022-07-04,3
text245,"this task . there will be no peace for any of the occupiers . ,",i am grateful to,"everyone who fights for ukraine ! , glory to ukraine !",245,2022-07-06,1
text246,"the ukrainian flag on zmiinyi and know that our state cannot be broken . ,",i am grateful to,"everyone who defends ukraine ! , glory to ukraine !",246,2022-07-07,1
text247,"are strengthened by the emotions and hopes that our defenders shared with me . ,",i am grateful to,all the countries of the european union in which such appeals of mine took place,247,2022-07-08,1
text249,after mr . larcher delivered his speech in the verkhovna rada of ukraine . and,i am grateful to,"him for his inspired and neat address . the address , in which he reminded",249,2022-07-09,2
text250,"offensives of the occupiers , but before their retreat from our ukrainian land . and",i am grateful to,"all our fighters who are bringing this time closer . , it is inevitable ,",250,2022-07-10,1
text251,"signed another decree on awarding our heroes . 287 combatants received state awards . ,",i am grateful to,"everyone who defends the people and the state ! , i am grateful to everyone",251,2022-07-11,1
text251,", i am grateful to everyone who defends the people and the state ! ,",i am grateful to,"everyone who works for the victory ! , i believe that thanks to you ,",251,2022-07-11,1
text254,making significant efforts to restore the supply of food to the world market . and,i am grateful to,the united nations and turkey for their respective efforts . the success of this story,254,2022-07-13,2
text255,"russia on our ukrainian land and in the ukrainian sky . , thank you .",i am grateful to,you for honoring the memory of the victims of russian aggression with me . just,255,2022-07-14,1
text255,"jurisdiction : war crimes , crimes against humanity , the crime of genocide . and",i am grateful to,"all our partners who support us along the way . , by the way ,",255,2022-07-14,1
text258,"generations of our people who fought for our freedom and sovereignty of ukraine . ,",i am grateful to,"everyone who is fighting for the state of ukraine , who is working for victory",258,2022-07-16,1
text259,"transit of russian gas to europe . and every country must maintain principles . ,",i am grateful to,"everyone who fights and defends justice . , i am grateful to everyone who defends",259,2022-07-17,1
text259,"principles . , i am grateful to everyone who fights and defends justice . ,",i am grateful to,"everyone who defends ukraine . , glory to ukraine !",259,2022-07-17,1
text261,president kamala harris and her husband came to greet the first lady of ukraine .,i am grateful to,"the presidential couple of the united states , all representatives of the american administration and",261,2022-07-19,1
text261,"also dismissed one of the deputy heads of the security service of ukraine . ,",i am grateful to,the members of the competition commission on the election of the head of the specialized,261,2022-07-19,1
text262,"so that our partners have this understanding and for it to never weaken . ,",i am grateful to,"everyone who helps ukrainians on the way to victory ! , i am grateful to",262,2022-07-20,1
text262,"i am grateful to everyone who helps ukrainians on the way to victory ! ,",i am grateful to,"everyone who defends our country ! , glory to ukraine !",262,2022-07-20,1
text264,. many leaders were involved in helping to restore our exports by sea . and,i am grateful to,"un secretary-general antónio guterres and turkish president recep tayyip erdogan for their efforts . ,",264,2022-07-22,1
text267,"ukrainian positions . at the front , in diplomacy , in the economy . ,",i am grateful to,"everyone who defends our country ! , and i wish all of us , all",267,2022-07-24,1
text268,"is necessary to accumulate support for ukraine , in particular on international platforms . ,",i am grateful to,"guatemala and mr . president giammattei , with whom i held talks today , for",268,2022-07-25,1
text270,"dozens more people and organizations were added . this is the right trend , and",i am grateful to,britain for its unwavering firmness in sanctions matters . this is an example that should,270,2022-07-26,2
text273,smaller ones yet whose will is not inferior to the will of the largest .,i am grateful to,"everyone who helps ukrainians destroy evil ! , due to the cruelty of history -",273,2022-07-28,2
text276,"terrorist state and to protect as many people as possible from russian attacks . ,",i am grateful to,"everyone who is fighting for ukraine ! to our heroes ! , grateful to everyone",276,2022-07-30,1
text284,they try to destroy everything in front of them and enter the ruins . and,i am grateful to,"everyone who , even in such conditions , still is containing the occupiers in donbas",284,2022-08-06,1
text285,"will definitely be heard . we are preparing an important humanitarian event . , and",i am grateful to,all friends of ukraine abroad and to everyone who helps expand our ties in the,285,2022-08-07,1
text286,"makes it possible , at least partially , to reduce the russian terrorist threat .",i am grateful to,"everyone who ensures that ! , we are actively informing the world about russian nuclear",286,2022-08-08,1
text286,", rockets for himars , ammunition for artillery and many other really useful things .",i am grateful to,"president biden and the people of the united states for this support , 100 %",286,2022-08-08,1
text287,be so . i know that we will return to the ukrainian crimea . and,i am grateful to,"all our partners and international organizations that help us in this . , it is",287,2022-08-09,1
text288,"support for our state in this war , including weapons , will be discussed .",i am grateful to,"all our partners who understand that only by ensuring russia's defeat on the battlefield ,",288,2022-08-10,1
text289,"that we will fulfill our duty ! , thank you for your attention ! ,",i am grateful to,"denmark and great britain for jointly organizing this conference , which could become historic .",289,2022-08-11,1
text291,", more than 26,500 ukrainian men and women were awarded during the war . ,",i am grateful to,everyone who defends our country ! who deters very brutal attacks of the occupiers in,291,2022-08-12,1
text292,and protects ukraine and the world from the nuclear threat created by the occupiers .,i am grateful to,all our energy workers who support the stable operation of the energy system of ukraine,292,2022-08-13,1
text292,", increasing economic activity is a necessary element of the path to victory . ,",i am grateful to,"everyone who defends our country ! , grateful to everyone in the partner countries who",292,2022-08-13,1
text293,"politicians are joining it . ultimately , this should lead to appropriate decisions . ,",i am grateful to,"our intelligence officers , law enforcement officers , journalists and everyone who works to establish",293,2022-08-14,1
text294,"to remind that it was ukraine that suffered the most from russian terror . ,",i am grateful to,"all who perform this important function , in particular the united24 ambassadors . their activity",294,2022-08-15,1
text297,regions are the regions where the most difficult fighting is going on right now .,i am grateful to,"everyone who withstands this pressure , who defends positions and helps our soldiers . in",297,2022-08-17,2
text298,i held very substantive negotiations on many topics today with president of türkiye erdoğan .,i am grateful to,him for his unwavering support for the sovereignty and territorial integrity of our state .,298,2022-08-18,1
text298,"integrity of our state . we discussed defense , economic and energy cooperation . ,",i am grateful to,türkiye for its willingness to take under patronage the reconstruction of kharkiv and the kharkiv,298,2022-08-18,1
text299,the restoration of full security at the znpp and in enerhodar can begin . and,i am grateful to,"everyone who joined this work and initiative . , if russian blackmail with radiation continues",299,2022-08-19,1
text302,and the average volume of cargo per year can be about 10 million tons .,i am grateful to,"our partners from moldova . , search operations at the site of the occupiers '",302,2022-08-22,2
text302,"its own provocations , its own terror at the zaporizhzhia npp . . . ,",i am grateful to,all european politicians who do not forget that the eighth sanctions package against russia is,302,2022-08-22,2
text302,"longer the interval between sanctions packages is , the greater russia's audacity is . and",i am grateful to,"all our friends , all friends of freedom in different countries of the world ,",302,2022-08-22,2
text303,international organizations participated in the summit . this year the figure is almost 60 .,i am grateful to,"everyone . much more state leaders - 40 presidents and prime ministers , including the",303,2022-08-23,1
text303,"leaders - 40 presidents and prime ministers , including the leaders of the g7 .",i am grateful to,"all of you for understanding how important such actions are now - your support ,",303,2022-08-23,1
text303,"have to be strong and effective . , thank you for your attention ! ,",i am grateful to,"each and every one for participating in our second summit , to everyone present on",303,2022-08-23,1
text304,"capitals on all continents , and it means one thing everywhere - humanity . ,",i am grateful to,everyone who defends true values . i am grateful to everyone who helps ukraine .,304,2022-08-23,2
text304,"everywhere - humanity . , i am grateful to everyone who defends true values .",i am grateful to,"everyone who helps ukraine . i am grateful to everyone who , since february 24",304,2022-08-23,2
text304,everyone who defends true values . i am grateful to everyone who helps ukraine .,i am grateful to,"everyone who , since february 24 , has chosen the path of struggle for what",304,2022-08-23,2
text304,the inaugural summit last summer and today we have already held the second one .,i am grateful to,"all participants of the summit - 40 leaders , almost 60 states and international organizations",304,2022-08-23,2
text304,a single day during these six months has he lost strength in supporting ukraine .,i am grateful to,"him ! , i definitely want to address our kharkiv and all kharkiv residents separately",304,2022-08-23,2
text306,", for understanding my situation , the situation of our country . thank you !",i am grateful to,the chinese presidency for the opportunity to participate in this meeting in an online format,306,2022-08-24,2
text308,talked about it in detail with president of the united states of america biden .,i am grateful to,him for understanding and fully supporting the need to return the plant under the ukrainian,308,2022-08-25,1
text309,"ukraine , for the black sea region and for the whole world . , and",i am grateful to,"everyone who joined this work , this initiative . i emphasize that it is the",309,2022-08-26,1
text312,"mr . elon musk ! , dear friends ! , ladies and gentlemen ! ,",i am grateful to,each and every one of you who is present for the opportunity to talk and,312,2022-08-29,1
text313,"! , dear ministers , dear medef members ! , ladies and gentlemen ! ,",i am grateful to,"you for the invitation , for this opportunity to address you , to address in",313,2022-08-29,2
text313,"already responded and are participating in the reconstruction of our state . in particular ,",i am grateful to,"matière company for its support in the restoration of our bridge infrastructure . , i",313,2022-08-29,2
text314,"and not to be complicit in terror . , you know what to do .",i am grateful to,"everyone who is already helping ukraine . by helping us , you gave not excess",314,2022-08-29,3
text315,"- hundreds of thousands of businessmen , millions of owners , managers and employees .",i am grateful to,"them for their support and understanding of what we are fighting for in ukraine ,",315,2022-08-29,4
text317,"illusion ! , in ukraine , there is now a decisive battle for freedom .",i am grateful to,you that we are not alone in this battle . i am grateful for the,317,2022-08-31,1
text317,necessary to obtain the status of a candidate for membership of the european union .,i am grateful to,"the people of the czech republic , your government and parliament for supporting us on",317,2022-08-31,1
text318,spots in the region have not changed . our guys are holding their ground .,i am grateful to,"every warrior for resilience ! , today i held a meeting with representatives of the",318,2022-08-31,2
text318,", there will be no europe , there will be no peaceful europe . ,",i am grateful to,those europeans who understand that in wartime it is the duty of any normal person,318,2022-08-31,2
text322,", it takes place in various formats , yet systematically and professionally everywhere . and",i am grateful to,all our educators who continue their work and guarantee with their attention to children that,322,2022-09-01,4
text322,"did a good job against enemy missiles - thank you for the result ! ,",i am grateful to,"everyone who defends ukraine ! , glory to ukraine !",322,2022-09-01,4
text323,eu membership . we will definitely be together with you in a united europe .,i am grateful to,italy and i am personally grateful to prime minister mario draghi for supporting our country,323,2022-09-02,1
text323,. tens of thousands of different objects have to be created virtually anew . and,i am grateful to,"those italian companies that have already shown their interest . , and ukraine is a",323,2022-09-02,1
text324,"aggression . , indeed , the price of russian gas must also be capped .",i am grateful to,"mrs . ursula von der leyen , who said this today . it is long",324,2022-09-02,2
text326,"heroic actions , two settlements in the south of our country were liberated . ,",i am grateful to,"all of you , guys ! , i spoke today with president of the european",326,2022-09-04,1
text326,"energy dependence on russia are all things that moscow uses against europe . , and",i am grateful to,"those european leaders who are aware of the level of the threat . , a",326,2022-09-04,1
text326,do everything to return our flag to our entire territory invaded by the occupiers .,i am grateful to,all our warriors who are holding and moving our positions forward ! i am grateful,326,2022-09-04,1
text326,am grateful to all our warriors who are holding and moving our positions forward !,i am grateful to,"everyone who helps the defense of ukraine ! together we will win ! , and",326,2022-09-04,1
text327,"all , about the situation at the front , about defense support for ukraine .",i am grateful to,mr . president and all the people of france for their unwavering striving for the,327,2022-09-05,1
text329,"same time be in europe . an absurdity that must be stopped immediately . ,",i am grateful to,"mrs . president of the european commission , ursula von der leyen , and to",329,2022-09-06,2
text329,", our defenders . we do everything to protect the lives of ukrainians . and",i am grateful to,"the partners who help us with this . , today , my diplomatic day began",329,2022-09-06,2
text329,"and the free world will definitely win in this war started by russia . ,",i am grateful to,"everyone who protects ukraine and freedom ! , glory to ukraine !",329,2022-09-06,2
text331,than a thousand square kilometers of our territory have been liberated since september 1 .,i am grateful to,"everyone who made it happen ! i am grateful to the army , intelligence officers",331,2022-09-08,1
text331,liberated since september 1 . i am grateful to everyone who made it happen !,i am grateful to,"the army , intelligence officers , and special services for every ukrainian flag that has",331,2022-09-08,1
text331,"is focused on the needs of the front and protection of our people . ,",i am grateful to,"all ukrainian warriors , to all those who fight for freedom for our people -",331,2022-09-08,1
text336,"ukraine , and above all speed up the provision of air defense systems . ,",i am grateful to,all the rescuers who fought the consequences of russian missile strikes at energy facilities .,336,2022-09-12,1
text336,"civil protection service denys kostenko and fireman , ensign oleksandr gulyi . thank you .",i am grateful to,"you and your colleagues ! , the energy supply of the dnipropetrovsk region , poltava",336,2022-09-12,1
text337,"condition for the return of radiation safety to all of us in europe . ,",i am grateful to,"everyone who helps our country expel the occupiers ! , i am grateful to each",337,2022-09-13,1
text337,", i am grateful to everyone who helps our country expel the occupiers ! ,",i am grateful to,"each of our warriors who do everything to bring victory closer ! , glory to",337,2022-09-13,1
text338,to present state awards on this very land to those who liberated this land .,i am grateful to,"the warriors of the 14th and 92nd separate mechanized brigades , the 25th separate airborne",338,2022-09-15,1
text338,"enemy to retreat in panic , abandoning equipment , ammunition , numerous russian flags .",i am grateful to,"the 107th mlrs brigade , the 40th , 43rd , 44th separate artillery brigades ,",338,2022-09-15,1
text338,"enemy targets and the advance of our ground units . and , of course ,",i am grateful to,"the fighters of the main intelligence directorate , all who skillfully turned the enemy's panic",338,2022-09-15,1
text338,"intelligence directorate , all who skillfully turned the enemy's panic into real hysteria . ,",i am grateful to,colonel-general oleksandr syrsky and the officers of his staff - everyone who planned and successfully,338,2022-09-15,1
text339,"the developments on the battlefield , restoration of critical infrastructure before the winter period .",i am grateful to,"mr . prime minister for the support already provided to us , in particular financial",339,2022-09-15,2
text343,"are met at all levels : defense , finance , economy , diplomacy . ,",i am grateful to,"everyone who helps our country ! , i am grateful to everyone who fights for",343,2022-09-19,1
text343,", diplomacy . , i am grateful to everyone who helps our country ! ,",i am grateful to,"everyone who fights for ukraine ! , glory to ukraine !",343,2022-09-19,1
text345,"be so . i believe that we will be able to guarantee it . ,",i am grateful to,un secretary-general guterres . i am grateful to türkiye and president erdoğan . our grain,345,2022-09-21,2
text345,"be able to guarantee it . , i am grateful to un secretary-general guterres .",i am grateful to,türkiye and president erdoğan . our grain export initiative is working steadily . and i,345,2022-09-21,2
text345,to türkiye and president erdoğan . our grain export initiative is working steadily . and,i am grateful to,all ukrainians - each and every one who turns our ability to guarantee global food,345,2022-09-21,2
text347,"the occupied territory demonstrates what happened in 2014 in crimea and donbas . , and",i am grateful to,everyone in the world who supported us . who clearly condemned another russian lie .,347,2022-09-22,2
text350,", but russian representatives still repeat it . a striking contrast with us . ,",i am grateful to,"all the heads of state , all the politicians , public figures , cultural and",350,2022-09-23,3
text350,", the world bank and other major financial and investment organizations of the world .",i am grateful to,"all of them for their support ! , it is important to note the negotiations",350,2022-09-23,3
text350,"drone shot down by the anti-aircraft troops of the "" south "" command . ,",i am grateful to,"our warriors for accuracy ! , i am grateful to everyone who fights and works",350,2022-09-23,3
text350,"south "" command . , i am grateful to our warriors for accuracy ! ,",i am grateful to,"everyone who fights and works for the victory of ukraine ! , i am grateful",350,2022-09-23,3
text350,"am grateful to everyone who fights and works for the victory of ukraine ! ,",i am grateful to,"everyone in the world who helps us protect life and freedom ! , glory to",350,2022-09-23,3
text351,"units of the state border service , four military units of the national guard .",i am grateful to,"all of you , guys ! well done ! , the heroism and grit of",351,2022-09-24,1
text353,"invested in this fund , horizon capital growth - that's what it's called . ,",i am grateful to,everyone who prepared and implemented this investment project . and i believe that it can,353,2022-09-26,1
text355,the un security council . this is a special meeting convened at our initiative .,i am grateful to,all partners who supported the convening of this meeting and clearly spoke in defense of,355,2022-09-27,2
text355,"put these and other countries in the conditions of a food crisis . , and",i am grateful to,everyone who opposes the russian destabilization policy ! i am grateful to everyone who helps,355,2022-09-27,2
text355,". , and i am grateful to everyone who opposes the russian destabilization policy !",i am grateful to,"everyone who helps protect our state ! , as for the frontline , i will",355,2022-09-27,2
text360,. i had a meeting with the president of the national assembly of france .,i am grateful to,"our partners for clearly condemning the russian sham referenda , for condemning the attempted annexation",360,2022-09-29,2
text360,"the attempted annexation of our territory , which the kremlin is currently preparing . ,",i am grateful to,our polish brothers for their invaluable defense support and our cooperation for the sake of,360,2022-09-29,2
text367,"to justice for the crimes committed by them on the territory of ukraine . ,",i am grateful to,"all states and specialists who contribute to this work - with their financial , technical",367,2022-10-05,1
text367,"work - with their financial , technical , analytical , legal and expert support .",i am grateful to,"france , in particular , whose contribution is already tangible . and i believe that",367,2022-10-05,1
text373,"third is reconstruction . fast restoration of facilities destroyed by russia during hostilities . ,",i am grateful to,those countries that have already started working under our fast recovery plan . and we,373,2022-10-07,1
text375,"or in other parts of the world that this aggressor can reach . , and",i am grateful to,everyone who understands the meaning of russian aggression and helps us - us as ourselves,375,2022-10-08,1
text375,regularly be intensified so that the aggressor state does not have time to adapt .,i am grateful to,"everyone who supports such a policy ! , and i am grateful to everyone who",375,2022-10-08,1
text375,"adapt . i am grateful to everyone who supports such a policy ! , and",i am grateful to,everyone who works together with us to ensure that every russian murderer and torturer receives,375,2022-10-08,1
text377,"ukraine are the only possible negotiation format that can really bring peace closer . ,",i am grateful to,"everyone who helps us resist terror ! , i am grateful to everyone who fights",377,2022-10-09,1
text377,"closer . , i am grateful to everyone who helps us resist terror ! ,",i am grateful to,everyone who fights and works for the return of peace to ukraine and guarantees of,377,2022-10-09,1
text379,"air alarm . the danger is still there . but we are fighting . ,",i am grateful to,"our air forces and ground forces units that were involved today ! , the leaders",379,2022-10-10,2
text379,"of the united states . tomorrow - with the prime minister of italy . ,",i am grateful to,"all for the unambiguous support ! , we’re consolidating the world . and i feel",379,2022-10-10,2
text379,"be . , we are doing everything to get modern air defense systems . and",i am grateful to,"the partners who are already speeding up the delivery . , we are doing everything",379,2022-10-10,2
text381,"unesco , which is proud of the destruction it causes in another country ? ,",i am grateful to,unesco for supporting ukraine at this time and for all the principled statements that were,381,2022-10-11,2
text382,"thank everyone who , at their level , provides recovery after terrorist attacks . ,",i am grateful to,"the rescuers - more than a thousand employees of the state emergency service , who",382,2022-10-11,3
text382,"biletskyi , respirator workers of the mining and rescue department , kyiv city . ,",i am grateful to,"all the doctors who helped the wounded and injured ! , i am grateful to",382,2022-10-11,3
text382,"i am grateful to all the doctors who helped the wounded and injured ! ,",i am grateful to,"all energy workers and utility workers for their high-quality response and quick work . ,",382,2022-10-11,3
text382,"all energy workers and utility workers for their high-quality response and quick work . ,",i am grateful to,"the local government workers , heads of local government and government officials who worked together",382,2022-10-11,3
